Job`Customer`Order_Date`Part_Number`Rev`Description`Order_Quantity`Extra_Quantity`Pick_Quantity`Make_Quantity`Open_Operations`Completed_Quantity`Shipped_Quantity`FG_Transfer_Qty`In_Production_Quantity`Certs_Required`Act_Scrap_Quantity`Customer_PO`Customer_PO_LN`Sched_End`Sched_Start` `Released_Date`User_Values
---`--------`----------`-----------`---`-----------`--------------`--------------`-------------`-------------`---------------`------------------`----------------`---------------`----------------------`--------------`------------------`-----------`--------------`---------`-----------`-`-------------`-----------
CALEB`D.LINNERUD`2020-05-15 00:00:00.000`DADF`A`aasdf`1`0`0`1`0`0`0`0`1`0`0`ASD`dsa`2023-03-30 00:00:00.000`2023-03-30 00:00:00.000`. Mike K`2021-12-14 00:00:00.000`NULL
128823`STOLLE`2023-03-22 00:00:00.000`CB-95-86`NULL`26T, 10 DP DRIVE GEAR`1`0`0`1`2`0`0`0`1`0`0`A702468`5`2023-04-20 00:00:00.000`2023-03-28 00:00:00.000`1 OF 5 ITEMS - SEPARATE SHIP DATES  Caleb H`2023-03-24 00:00:00.000`NULL
128822`STOLLE`2023-03-22 00:00:00.000`8CD7-10-61`C`8MX-40S-36`6`0`6`0`2`0`0`0`0`0`0`A702468`4`2023-04-24 00:00:00.000`2023-04-06 00:00:00.000`1 OF 5 ITEMS - SEPARATE SHIP DATES - BLANKET ORDER  Caleb H`2023-03-24 00:00:00.000`NULL
128821`STOLLE`2023-03-22 00:00:00.000`302258`A`40A12 SPROCKET`47`53`0`100`6`0`0`0`100`0`0`A702468`3`2023-05-12 00:00:00.000`2023-04-17 00:00:00.000`1 OF 5 ITEMS - SEPARATE SHIP DATES  Caleb H`2023-03-24 00:00:00.000`NULL
128820`STOLLE`2023-03-22 00:00:00.000`302250`G`6 SPLINE HUB ASSEMBLY`30`30`0`60`13`0`0`0`60`0`0`A702468`2`2023-05-18 00:00:00.000`2023-04-06 00:00:00.000`1 OF 5 ITEMS - SEPARATE SHIP DATES  Caleb H`2023-03-24 00:00:00.000`NULL
128819`STOLLE`2023-03-22 00:00:00.000`210852`L`68T, 8 DP NYLON HELICAL GEAR`50`70`0`120`10`0`0`0`120`0`0`A702468`1`2023-05-12 00:00:00.000`2023-04-11 00:00:00.000`1 OF 5 ITEMS  - SEPARATE SHIP DATES  Caleb H`2023-03-24 00:00:00.000`NULL
128818`GATES`2023-03-22 00:00:00.000`14MX-71S-37 X F`-`STEEL, FLANGED, WEBBED,`3`0`0`3`3`0`0`0`2`0`1`1818962`1`2023-04-12 00:00:00.000`2023-04-04 00:00:00.000`1 ITEM `NULL`NULL
128817`ZEROAVIA`2023-03-22 00:00:00.000`TE-009-MT-001301-PRT`P2`24T SPLINED ADAPTER`2`0`0`2`3`0`0`0`2`0`0`PO5186`1`2023-04-12 00:00:00.000`2023-03-28 00:00:00.000`1 ITEM   BRENT`2023-03-23 00:00:00.000`NULL
128816`STEEGER`2023-03-22 00:00:00.000`STG04650_40-05A`NULL`17T, 2.5 MOD. DRIVE GEAR`1`0`0`1`0`1`1`0`0`0`0`13835`1`2023-03-23 00:00:00.000`2023-03-23 00:00:00.000`1 ITEM   Caleb H`2023-03-22 00:00:00.000`4348
128815`RDL MACHIN`2023-03-22 00:00:00.000`1344000`NULL`KNURL & FUSE NSM NYLON`30`0`0`30`1`0`0`0`30`0`0`10403`2`2023-04-12 00:00:00.000`2023-03-31 00:00:00.000`2 OF 2 ITEMS  Mike K`2023-03-22 00:00:00.000`NULL
128814`RDL MACHIN`2023-03-22 00:00:00.000`1343090`NULL`KNURL & FUSE NSM NYLON`40`0`0`40`2`0`0`0`40`0`0`10403`1`2023-04-12 00:00:00.000`2023-03-31 00:00:00.000`1 OF 2 ITEMS  Mike K`2023-03-22 00:00:00.000`NULL
128813`GSS PRESS`2023-03-21 00:00:00.000`140205262`A1`48T, 10 DP SPUR GEAR`1`0`0`1`3`0`0`0`1`0`0`137254-00`1`2023-04-13 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM Caleb H`2023-03-22 00:00:00.000`NULL
128812`EDG GEAR`2023-03-21 00:00:00.000`UR56751`A`65T, 8DP ECCENTRIC HOUSING`5`0`0`5`4`0`0`0`5`0`0`RF 03/21/23`2`2023-04-18 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM Greg V`2023-03-22 00:00:00.000`NULL
128811`EDG GEAR`2023-03-21 00:00:00.000`77616`D`18T, 6 DP MOTOR GEAR`50`0`0`50`0`50`0`0`50`0`0`RF 03/21/23`1`2023-04-11 00:00:00.000`2023-03-24 00:00:00.000`1 ITEM  Greg V`2023-03-22 00:00:00.000`NULL
128810`KHS`2023-03-21 00:00:00.000`241-11-05-048/0D`C`41T, 8MOD LH HELICAL GEAR,`5`0`0`5`8`0`0`0`5`1`0`10013314`2`2023-05-03 00:00:00.000`2023-04-03 00:00:00.000`1 OF 2 ITEMS  BRENT`2023-03-22 00:00:00.000`NULL
128809`KHS`2023-03-21 00:00:00.000`241-01-13-038/0A`A`22T, R.H. HELICAL GEAR`1`0`0`1`7`0`0`0`1`1`0`10013314`1`2023-05-03 00:00:00.000`2023-04-11 00:00:00.000`1 OF 2 ITEMS  BRENT`2023-03-22 00:00:00.000`NULL
128808`KORBER`2023-03-21 00:00:00.000`K0A001432`NULL`P45-8M-50 HTD PULLEY`1`0`0`1`5`0`0`0`1`0`0`4201151449`4`2023-04-17 00:00:00.000`2023-03-29 00:00:00.000`1 OF 4 ITEMS Greg V`2023-03-22 00:00:00.000`NULL
128807`KORBER`2023-03-21 00:00:00.000`155860`-`33T, 5 MOD. SPUR GEAR - 4340`1`0`1`0`1`0`0`0`0`0`0`4201151449`3`2023-04-17 00:00:00.000`2023-03-30 00:00:00.000`1 OF 4 ITEMS  Greg V`2023-03-22 00:00:00.000`NULL
128806`KORBER`2023-03-21 00:00:00.000`134673`NULL`P67-8M-30`1`0`0`1`3`0`0`0`1`0`0`4201151449`1`2023-04-17 00:00:00.000`2023-03-23 00:00:00.000`1 OF 4 ITEMS  Greg V`2023-03-22 00:00:00.000`NULL
128805`KORBER`2023-03-21 00:00:00.000`125357`NULL`P25-8M-30 PULLEY`2`0`2`0`1`0`0`0`0`0`0`4201151449`1`2023-04-17 00:00:00.000`2023-03-31 00:00:00.000`1 OF 4 ITEMS   Greg V`2023-03-22 00:00:00.000`NULL
128804`MO-ROCKFRD`2023-03-21 00:00:00.000`681393`NULL`P44-8M-50 X 46 MM`1`0`0`1`0`1`1`0`0`0`0`IL08-00313347`1`2023-04-10 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM  BRENT  `2023-03-22 00:00:00.000`NULL
128803`BW - HUNT`2023-03-21 00:00:00.000`20754`D`60T, 6 DP INTERNAL GEAR`6`0`0`6`3`0`0`0`6`0`0`P423000`1`2023-04-17 00:00:00.000`2023-03-24 00:00:00.000`1 ITEM  Greg V`2023-03-22 00:00:00.000`NULL
128802`BRETTING`2023-03-21 00:00:00.000`6320-122`A`KNURLED WHEEL NITRIDE  0.030"`16`0`0`16`0`16`16`0`0`0`0`S16830`1`2023-03-30 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM Caleb H`2023-03-21 00:00:00.000`NULL
128801`SPECIALTY`2023-03-21 00:00:00.000`88T, ¼ CP SPUR GEAR`-`22" REPEAT ON PITCH DIA.`9`0`0`9`0`9`9`0`0`0`0`0003603-00`1`2023-04-04 00:00:00.000`2023-03-24 00:00:00.000`1 ITEM  BRENT`2023-03-21 00:00:00.000`NULL
128800`KORBER`2023-03-22 00:00:00.000`MTU001-05-P161`NULL`21T, 2 MOD SPUR GEAR`2`0`2`0`0`4`2`0`0`0`0`4201151436`2`2023-03-24 00:00:00.000`2023-03-24 00:00:00.000`1 OF 2 ITEMS Greg V`2023-03-24 00:00:00.000`NULL
128799`KORBER`2023-03-22 00:00:00.000`154083`NULL`P36-8M-30 PULLEY`1`0`1`0`0`2`1`0`0`0`0`4201151436`1`2023-03-24 00:00:00.000`2023-03-24 00:00:00.000`1 OF 2 ITEMS  Greg V`2023-03-24 00:00:00.000`NULL
128798`PSA - ONTA`2023-03-20 00:00:00.000`33P523-SOLID`C`28T, 6DP DRIVE GEAR`2`0`0`2`1`0`0`0`2`0`0`P613347`1`2023-04-17 00:00:00.000`2023-03-31 00:00:00.000`1 ITEM Caleb H`2023-03-23 00:00:00.000`NULL
128797`MO-JACKSON`2023-03-20 00:00:00.000`8641-0187`-`32T SPUR GEAR, NYLOIL`3`0`0`3`1`0`0`0`3`0`0`FL02-00322260`1`2023-04-18 00:00:00.000`2023-03-31 00:00:00.000`1 ITEM  Caleb H`2023-03-21 00:00:00.000`NULL
128796`EDT INDUST`2023-03-20 00:00:00.000`40T, 10DP SPUR GEAR`-`NSM NYLON, NO HUB, 1" BORE`4`0`0`4`0`4`4`0`0`0`0`00084387`1`2023-04-06 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM - JAMIE`2023-03-22 00:00:00.000`NULL
128795`QUAL-CONN`2023-03-20 00:00:00.000`CR-9122`10`46T, 8DP R.H. HELICAL GEAR`1`0`0`1`6`0`0`0`1`0`0`23051`1`2023-05-02 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM  Caleb H`2023-03-21 00:00:00.000`NULL
128794`CV-TEK`2023-03-20 00:00:00.000`0508550`1`14M-40S-37 x 2-1/8" BORE`5`0`0`5`4`0`0`0`5`0`0`CP00005761`3`2023-04-18 00:00:00.000`2023-04-03 00:00:00.000`1 OF 3 ITEMS  Caleb H`2023-03-21 00:00:00.000`NULL
128793`CV-TEK`2023-03-20 00:00:00.000`0026280`1-B`8M-36-36 X 32MM BORE`10`0`0`10`4`0`0`0`10`0`0`CP00005761`2`2023-04-18 00:00:00.000`2023-03-31 00:00:00.000`1 OF 3 ITEMS  Caleb H`2023-03-21 00:00:00.000`NULL
128792`CV-TEK`2023-03-20 00:00:00.000`0508330`C`8MX-110S-36`5`0`0`5`4`0`0`0`5`0`0`CP00005761`1`2023-04-18 00:00:00.000`2023-04-03 00:00:00.000`1 OF 3 ITEMS  Caleb H`2023-03-21 00:00:00.000`NULL
128791`GSS PRESS`2023-03-20 00:00:00.000`0181 5373`NULL`34T, ¼ CP IDLER GEAR`2`0`0`2`0`2`0`0`2`0`0`137246-00`2`2023-04-13 00:00:00.000`2023-03-28 00:00:00.000`1 OF 2 ITEMS Dave H`2023-03-21 00:00:00.000`NULL
128790`GSS PRESS`2023-03-20 00:00:00.000`0181 2715`NULL`30T, 16 DP SPUR GEAR`2`0`0`2`0`2`0`0`2`0`0`137246-00`1`2023-04-13 00:00:00.000`2023-03-23 00:00:00.000`1 OF 2 ITEMS Dave H`2023-03-21 00:00:00.000`NULL
128789`PSA - CUYA`2023-03-20 00:00:00.000`1444114`NULL`26T, 4 MOD S.S.`3`0`0`3`2`0`0`0`3`0`0`P613346`2`2023-04-12 00:00:00.000`2023-03-24 00:00:00.000`1 OF 2 ITEMS  Dave H`2023-03-21 00:00:00.000`NULL
128788`PSA - CUYA`2023-03-20 00:00:00.000`1444161`NULL`40A20 S.S. SPROCKET`9`0`0`9`1`0`0`0`9`0`0`P613346`1`2023-04-12 00:00:00.000`2023-03-24 00:00:00.000`1 OF 2 ITEMS Dave H`2023-03-21 00:00:00.000`NULL
128787`EMT INTERN`2023-03-20 00:00:00.000`2-7736-21`C`90T, R.H. HELICAL GEAR`1`0`0`1`0`0`0`0`0`0`0`207287`NULL`2023-06-14 00:00:00.000`2023-05-05 00:00:00.000`1 ITEM `NULL`NULL
128786`EMT INTERN`2023-03-20 00:00:00.000`3-4402`B`33T, 6DP SPUR GEAR`6`0`0`6`5`0`0`0`6`0`0`207286`1`2023-04-25 00:00:00.000`2023-04-03 00:00:00.000`1 ITEM   BRENT`2023-03-21 00:00:00.000`NULL
128785`GATES`2023-03-20 00:00:00.000`P96-14MGT-55 X 3.875" P.B.`-`ADD KWY & 2 SS`1`0`0`1`0`1`1`0`0`0`0`1818579`1`2023-03-28 00:00:00.000`2023-03-24 00:00:00.000`1 ITEM - JAMIE`NULL`4351
128784`MIDSTATES`2023-03-20 00:00:00.000`40T, 2 MOD. SPUR GEAR`-`PHENOLIC, HUB, KWY, PER SAMPLE`3`0`0`3`5`0`0`0`3`0`0`1146990`1`2023-04-17 00:00:00.000`2023-03-31 00:00:00.000`1 ITEM - RETURN SAMPLE - JAMIE`2023-03-20 00:00:00.000`NULL
128783`EDG GEAR`2023-03-20 00:00:00.000`175867`A`33T, 6 DP FEED ROLL GEAR`3`0`0`3`3`0`0`0`3`0`0`RF 03/20/23-A`1`2023-04-12 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM Greg V`2023-03-21 00:00:00.000`NULL
128782`VALMET BEL`2023-03-20 00:00:00.000`1R1006S-SPL`E`14T, 2 DP PINION GEAR, 4140 HT`2`0`0`2`1`0`0`0`2`0`0`541/383304`1`2023-04-14 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM  Dave H`2023-03-23 00:00:00.000`NULL
128781`KORBER`2023-03-20 00:00:00.000`BR15109`NULL`33T, 1" PITCH SPROCKET`1`0`0`1`3`0`0`0`1`0`0`4201151410`1`2023-04-18 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM Greg V`2023-03-20 00:00:00.000`NULL
128780`EDG GEAR`2023-03-20 00:00:00.000`20747`C`20T, 8 DP R.H. HELICAL GEAR`20`0`0`20`2`0`0`0`20`0`0`RF 03/20/23`3`2023-04-17 00:00:00.000`2023-03-24 00:00:00.000`1 ITEM Greg V`2023-03-20 00:00:00.000`NULL
128779`EDG GEAR`2023-03-20 00:00:00.000`12713`E`6 SPLINE, 15T, 6 DP`10`0`0`10`4`0`0`0`10`0`0`RF 03/20/23`2`2023-04-17 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM  Greg V`2023-03-20 00:00:00.000`NULL
128778`EDG GEAR`2023-03-20 00:00:00.000`12712`L`20T, 6 DP DRIVE GEAR`40`0`0`40`7`0`0`0`40`0`0`RF 03/20/23`1`2023-05-17 00:00:00.000`2023-04-28 00:00:00.000`1 ITEM Greg V Dave H`2023-03-20 00:00:00.000`NULL
128777`THYSSEN`2023-03-20 00:00:00.000`C.05116.452.31.00`A`SOCKET - 4140 H.T., NITRIDED`4`2`0`6`2`0`0`0`6`0`0`4500210337`1`2023-04-19 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM  BRENT  `2023-03-20 00:00:00.000`NULL
128776`PSA - ONTA`2023-03-20 00:00:00.000`47L624`C`9T, BLOCK CHAIN SPROCKET`2`0`0`2`0`2`2`0`0`0`0`P611141-R`1`2023-03-24 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM   BRENT`2023-03-20 00:00:00.000`4347
128775`BW SHEBOY`2023-03-17 00:00:00.000`5299-C`C`16T, 2 DP DRIVE PINION`1`0`0`1`8`0`0`0`1`0`0`P801389`1`2023-05-15 00:00:00.000`2023-04-10 00:00:00.000`1 ITEM  Dave H`2023-03-21 00:00:00.000`NULL
128773`PSA - ONTA`2023-03-17 00:00:00.000`55014BAAC`1`18T, 2.5 MOD SPUR GEAR - GSM`15`0`0`15`7`0`0`0`15`0`0`P613229`1`2023-05-05 00:00:00.000`2023-04-05 00:00:00.000`1 ITEM - BLANKET ORDER  Caleb H`2023-03-20 00:00:00.000`NULL
128772`MO-ADDISON`2023-03-17 00:00:00.000`S454 X Q1`NULL`STEEL, W/ HARDENED TEETH`6`0`0`6`4`0`0`0`6`0`0`IL10-00298957`1`2023-04-14 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM   Caleb H`2023-03-20 00:00:00.000`NULL
128771`ENERGIZER`2023-03-17 00:00:00.000`AGE0332-1/1`A`17T L.H. WORM GEAR`2`0`0`2`4`0`0`0`2`0`0`7100086145`1`2023-04-19 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM  Caleb H`2023-03-21 00:00:00.000`NULL
128770`KORBER`2023-03-17 00:00:00.000`030161`NULL`26T, 3 MOD GEAR`3`0`0`3`2`0`0`0`3`0`0`4201151387`1`2023-04-14 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM  Greg V`2023-03-20 00:00:00.000`NULL
128769`STEVENS TE`2023-03-17 00:00:00.000`38980072`A`45T, 12DP SPUR GEAR, 416 S.S.`3`0`0`3`0`3`3`0`0`0`0`RS2006`1`2023-04-10 00:00:00.000`2023-03-23 00:00:00.000`1 ITEM - JAMIE`2023-03-20 00:00:00.000`NULL
128768`STEVENS TE`2023-03-17 00:00:00.000`107323-1`2`15T, 14DP SPUR GEAR`6`0`0`6`0`6`6`0`0`0`0`RS2007`1`2023-04-10 00:00:00.000`2023-03-23 00:00:00.000`1 ITEM - RETURN UNUSED MATERIAL - JAMIE`NULL`NULL
128767`MO-TONAWAN`2023-03-17 00:00:00.000`X102791-50-22`-`32T, 16 DP NYLASTEEL SPUR GEAR`20`0`0`20`0`20`0`0`20`0`0`NY01-00287972`1`2023-04-11 00:00:00.000`2023-03-24 00:00:00.000`1 ITEM  Caleb H`2023-03-20 00:00:00.000`NULL
128766`GATES`2023-03-17 00:00:00.000`8MX-35S-36 X 28MM`NULL`STEEL, FLANGED,`2`0`0`2`0`2`2`0`0`0`0`1818436`2`2023-04-10 00:00:00.000`2023-03-27 00:00:00.000`1 O 2 ITEMS  BRENT`2023-03-18 00:00:00.000`NULL
128765`GATES`2023-03-17 00:00:00.000`8MX-35S-36 X 35MM`NULL`STEEL, FLANGED,`2`0`0`2`0`2`2`0`0`0`0`1818436`1`2023-04-10 00:00:00.000`2023-03-27 00:00:00.000`1 OF 2 ITEMS   BRENT`2023-03-18 00:00:00.000`NULL
128764`KORBER`2023-03-17 00:00:00.000`501825`NULL`60T, 4 MOD GSM GEAR`1`0`1`0`0`2`1`0`0`0`0`4201151361`1`2023-03-21 00:00:00.000`2023-03-20 00:00:00.000`1 ITEM  Greg V`2023-03-20 00:00:00.000`NULL
128763`SCHEID DIE`2023-03-17 00:00:00.000`B-37T ACC GEAR`NULL`4140 HT, NITRIDED`7`0`0`7`3`0`0`0`7`0`0`A81104`1`2023-04-20 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM   BRENT`2023-03-18 00:00:00.000`NULL
128762`MID MACHIN`2023-03-17 00:00:00.000`34T/34T 20/40 DP DRIVE SHAFT`1`CUT TEETH ONLY`13`0`0`13`0`13`13`0`0`0`0`40529`1`2023-03-28 00:00:00.000`2023-03-20 00:00:00.000`1 ITEM  Caleb H`2023-03-20 00:00:00.000`NULL
128761`AXON CORP.`2023-03-17 00:00:00.000`5001020`01`3.61 x 3.11 x .125 WASHER`5`0`0`5`0`5`0`0`5`0`0`AXN108485`1`2023-04-13 00:00:00.000`2023-03-29 00:00:00.000`1 ITEM   BRENT`2023-03-18 00:00:00.000`NULL
128760`PSA - CUYA`2023-03-17 00:00:00.000`1356310`NULL`23T, 16 DP NITRIDED SPUR GEAR`6`0`0`6`10`0`0`0`6`0`0`P613150`1`2023-05-12 00:00:00.000`2023-04-10 00:00:00.000`1 ITEM   Caleb H`2023-03-20 00:00:00.000`NULL
128759`MO-ALBANY`2023-03-17 00:00:00.000`8641-0187`-`32T SPUR GEAR, NYLOIL`4`0`0`4`1`0`0`0`4`0`0`NY04-00312243`1`2023-04-14 00:00:00.000`2023-03-28 00:00:00.000`1 ITEM Caleb H`2023-03-20 00:00:00.000`NULL
128758`PCMC`2023-03-17 00:00:00.000`31296223`NULL`15T, 5MM HTD PULLEY - ALUMINUM`6`0`6`0`0`12`6`0`0`0`0`P688934`1-1`2023-03-17 00:00:00.000`2023-03-17 00:00:00.000`1 ITEM  Greg V`2023-03-17 00:00:00.000`NULL
128757`CENTRE BEA`2023-03-17 00:00:00.000`49501`NULL`70T, T10 PULLEY, W/BACKLASH`2`0`0`2`0`2`2`0`0`0`0`14605`1`2023-04-07 00:00:00.000`2023-03-24 00:00:00.000`1 ITEM  BRENT`2023-03-18 00:00:00.000`NULL
128756`EDG GEAR`2023-03-17 00:00:00.000`47658`A`27T, 10 DP SHAFT GEAR`7`0`0`7`7`0`0`0`7`0`0`RF 03/17/23`1`2023-04-28 00:00:00.000`2023-04-05 00:00:00.000`1 ITEM Greg V`2023-03-20 00:00:00.000`NULL
128755`AMCOR FLEX`2023-03-16 00:00:00.000`430682-062-0`-`62T, ¼ CP, REPEAT 15.500"`10`0`0`10`0`10`10`0`0`0`0`6510090853`3`2023-04-04 00:00:00.000`2023-03-21 00:00:00.000`1 OF 3 ITEMS - JAMIE`2023-03-17 00:00:00.000`NULL
128754`AMCOR FLEX`2023-03-16 00:00:00.000`430682-060-0`-`60T, ¼ CP, REPEAT 15.000"`10`0`0`10`0`10`10`0`0`0`0`6510090853`2`2023-04-04 00:00:00.000`2023-03-21 00:00:00.000`1 OF 3 ITEMS - JAMIE`2023-03-17 00:00:00.000`NULL
128753`AMCOR FLEX`2023-03-16 00:00:00.000`430682-055-0`-`55T, ¼ CP, REPEAT 13.750"`10`0`0`10`0`10`10`0`0`0`0`6510090853`1`2023-04-04 00:00:00.000`2023-03-21 00:00:00.000`1 OF 3 ITEMS - JAMIE`2023-03-17 00:00:00.000`NULL
128752`LEMKE DJ&R`2023-03-16 00:00:00.000`13" DYNO SHAFT`NULL`1-3/4 - 27 SPLINE BOTH ENDS`8`0`0`8`0`8`8`0`0`0`0`20234690`1`2023-03-24 00:00:00.000`2023-03-20 00:00:00.000`1 ITEM   BRENT`2023-03-13 00:00:00.000`NULL
128751`COPE-GODFR`2023-03-16 00:00:00.000`DRGR MIHN-R54399`00`GSM9X4X3 ROLLER W/BEARING`69`3`0`72`11`0`0`0`72`0`0`PO000009909-2`1`2023-06-30 00:00:00.000`2023-05-12 00:00:00.000`1 ITEM  Mike K`2023-03-16 00:00:00.000`NULL
128750`PSA - CUYA`2023-03-16 00:00:00.000`38M223`0`76T, 24DP SPUR GEAR`1`0`1`0`1`0`0`0`0`0`0`P613054`3`2023-04-17 00:00:00.000`2023-03-20 00:00:00.000`1 OF 3 ITEMS - SEPARATE SHIP DATES - SHIPS FIRST WITH JOB#128749  BRENT`2023-03-18 00:00:00.000`NULL
128749`PSA - CUYA`2023-03-16 00:00:00.000`22M230`1`P36-5MGT-15 X .501",`2`0`0`2`3`0`0`0`2`1`0`P613054`2`2023-04-17 00:00:00.000`2023-03-31 00:00:00.000`1 OF 3 ITEMS - SEPARATE SHIP DATES - THIS SHIPS FIRST WITH JOB#128750  BRENT`2023-03-18 00:00:00.000`NULL
128748`PSA - CUYA`2023-03-16 00:00:00.000`55033CBE`2`AL36L050 X 1.219`3`0`0`3`4`0`0`0`3`0`0`P613054`1`2023-04-25 00:00:00.000`2023-04-03 00:00:00.000`1 OF 3 ITEMS - SEPARATE SHIP DATES - THIS SHIPS LAST  BRENT`2023-03-18 00:00:00.000`NULL
128747`PCMC`2023-03-16 00:00:00.000`31296223`NULL`15T, 5MM HTD PULLEY - ALUMINUM`12`0`0`12`5`0`0`0`12`0`0`P690634`1`2023-04-14 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM  Caleb H`2023-03-20 00:00:00.000`NULL
128746`PCMC`2023-03-16 00:00:00.000`A-10976-D`2`96T, 1/8 CP SPUR GEAR`2`0`0`2`0`2`2`0`0`0`0`P690722`1`2023-04-06 00:00:00.000`2023-03-17 00:00:00.000`1 ITEM  Dave H`2023-03-16 00:00:00.000`NULL
128745`BAYSEK`2023-03-15 00:00:00.000`22T, 2 MOD. WORM GEAR`-`660 BRONZE, HUB, KWY,`2`0`0`2`0`2`2`0`0`0`0`0023150`1`2023-04-10 00:00:00.000`2023-03-20 00:00:00.000`1 ITEM - RETRUN SAMPLE - JAMIE`2023-03-16 00:00:00.000`NULL
128744`ANDRITZ`2023-03-15 00:00:00.000`319-00005`7`44H100 - CUT TEETH ONLY`3`0`0`3`0`3`3`0`0`0`0`26669`2`2023-03-28 00:00:00.000`2023-03-20 00:00:00.000`1 OF 2 ITEMS  Dave H`2023-03-16 00:00:00.000`NULL
128743`ANDRITZ`2023-03-15 00:00:00.000`44356-03`NULL`44H150 - CUT TEETH ONLY`1`0`0`1`0`1`1`0`0`0`0`26669`1`2023-03-28 00:00:00.000`2023-03-20 00:00:00.000`1 OF 2 ITEMS  Dave H`2023-03-16 00:00:00.000`NULL
128742`ALKAR`2023-03-15 00:00:00.000`0358830`A`60B30, W/KEYWAY & SS`8`0`0`8`7`0`0`0`8`0`0`P137459`1`2023-05-02 00:00:00.000`2023-04-07 00:00:00.000`1 ITEM  Dave H`2023-03-16 00:00:00.000`NULL
128741`KORBER`2023-03-15 00:00:00.000`373229`-`P61-14M-85, W/PEENED FLANGES`1`0`0`1`0`1`1`0`0`0`0`4201151331`1`2023-04-06 00:00:00.000`2023-03-20 00:00:00.000`1 ITEM  Greg V`2023-03-17 00:00:00.000`NULL
128740`BW FLEX`2023-03-15 00:00:00.000`U-D0410-014N-01`B`SPLINED UNWIND SHAFT,`5`0`5`0`0`10`5`0`0`0`0`P981530`1`2023-04-05 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM  Dave H`2023-03-16 00:00:00.000`NULL
128739`EDG GEAR`2023-03-15 00:00:00.000`NGSM5.0X1.75X1.5`NULL`GSM NYLASTEEL BLANK`52`0`0`52`3`0`0`0`52`0`0`MK 3-15-23`1`2023-04-14 00:00:00.000`2023-03-30 00:00:00.000`1 ITEM MIKE K`2023-03-15 00:00:00.000`NULL
128738`ALL AMERIC`2023-03-15 00:00:00.000`AHB1004`-`29T/13T SHAFT`2`0`0`2`0`2`2`0`0`0`0`22716`1`2023-04-05 00:00:00.000`2023-03-23 00:00:00.000`1 ITEM - RETURN SAMPLE (BROKE IN 3PCS.), MATING GEARED SAMPLE & CLUTCH DISC - JAMIE`2023-03-16 00:00:00.000`4345
128737`EDG GEAR`2023-03-15 00:00:00.000`47652`F`63T, 60T COMPOUND`5`0`0`5`6`0`0`0`5`0`0`RF 03/15/23`7`2023-05-16 00:00:00.000`2023-03-20 00:00:00.000`1 ITEM Greg V`2023-03-17 00:00:00.000`NULL
128736`EDG GEAR`2023-03-15 00:00:00.000`447582`NULL`60T, 8DP ECCENTRIC HOUSING`6`0`0`6`7`0`0`0`6`0`0`RF 03/15/23`6`2023-05-16 00:00:00.000`2023-03-31 00:00:00.000`1 ITEM Greg V`2023-03-17 00:00:00.000`NULL
128735`EDG GEAR`2023-03-15 00:00:00.000`426454`NULL`11.438 COUPLING - NITRIDED`3`0`0`3`6`0`0`0`2`0`1`RF 03/15/23`5`2023-05-17 00:00:00.000`2023-03-27 00:00:00.000`1 ITEM Greg V`2023-03-17 00:00:00.000`NULL
128734`EDG GEAR`2023-03-15 00:00:00.000`351210`NULL`47T, 6 DP DRIVE GEAR`4`0`0`4`2`0`0`0`4`0`0`RF 03/15/23`4`2023-04-12 00:00:00.000`2023-03-21 00:00:00.000`1 ITEM Greg V`2023-03-17 00:00:00.000`NULL
128733`EDG GEAR`2023-03-15 00:00:00.000`339949`B`37T, 6 DP`5`0`0`5`8`0`0`0`5`0`0`RF 03/15/23`3`2023-05-17 00:00:00.000`2023-04-18 00:00:00.000`1 ITEM  Greg V`2023-03-17 00:00:00.000`NULL
128732`EDG GEAR`2023-03-15 00:00:00.000`339948`NULL`33T, 6 DP IDLER GEAR`10`0`0`10`5`0`0`0`10`0`0`RF 03/15/23`2`2023-04-28 00:00:00.000`2023-04-04 00:00:00.000`1 ITEM  Greg V`2023-03-17 00:00:00.000`NULL
128731`EDG GEAR`2023-03-15 00:00:00.000`262303`B`44T, 8DP DRIVE GEAR,`4`0`0`4`0`4`0`0`4`0`0`RF 03/15/23`1`2023-04-12 00:00:00.000`2023-03-22 00:00:00.000`1 ITEM Greg V`2023-03-17 00:00:00.000`NULL
